Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/933,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.23
PUT /api/items/080,1,231,231,231,231,231,231,231,0.000%,4.32900,2.17,1.25
PUT /api/items/025,2,162,147,177,177,177,147,177,0.000%,.74184,0.37,0.21
GET /api/items/477,1,275,275,275,275,275,275,275,0.000%,3.63636,1.83,0.67
PUT /api/items/909,1,202,202,202,202,202,202,202,0.000%,4.95050,2.48,1.43
GET /api/items/800,1,248,248,248,248,248,248,248,0.000%,4.03226,2.03,0.74
GET /api/items/403,1,161,161,161,161,161,161,161,0.000%,6.21118,3.12,1.14
GET /api/items/444,1,167,167,167,167,167,167,167,0.000%,5.98802,3.02,1.10
PUT /api/items/588,1,205,205,205,205,205,205,205,0.000%,4.87805,2.46,1.41
GET /api/items/251,2,152,140,165,165,165,140,165,0.000%,.42882,0.22,0.08
GET /api/items/213,1,176,176,176,176,176,176,176,0.000%,5.68182,2.86,1.04
PUT /api/items/134,1,168,168,168,168,168,168,168,0.000%,5.95238,2.99,1.71
PUT /api/items/294,1,166,166,166,166,166,166,166,0.000%,6.02410,3.03,1.74
GET /api/items/157,1,189,189,189,189,189,189,189,0.000%,5.29101,2.66,0.97
GET /api/items/193,1,249,249,249,249,249,249,249,0.000%,4.01606,2.02,0.74
PUT /api/items/615,1,172,172,172,172,172,172,172,0.000%,5.81395,2.92,1.67
GET /api/items/025,2,166,134,198,198,198,134,198,0.000%,2.01613,1.01,0.37
GET /api/items/937,2,207,207,208,208,208,207,208,0.000%,.27200,0.14,0.05
PUT /api/items/027,1,159,159,159,159,159,159,159,0.000%,6.28931,3.16,1.81
PUT /api/items/187,1,165,165,165,165,165,165,165,0.000%,6.06061,3.05,1.75
GET /api/items/341,1,167,167,167,167,167,167,167,0.000%,5.98802,3.01,1.10
GET /api/items/585,2,164,118,210,210,210,118,210,0.000%,2.10748,1.06,0.39
GET /api/items/009,1,165,165,165,165,165,165,165,0.000%,6.06061,3.04,1.11
PUT /api/items/089,1,157,157,157,157,157,157,157,0.000%,6.36943,3.19,1.83
GET /api/items/839,2,175,163,187,187,187,163,187,0.000%,.19236,0.10,0.04
PUT /api/items/836,1,139,139,139,139,139,139,139,0.000%,7.19424,3.62,2.07
GET /api/items/858,1,114,114,114,114,114,114,114,0.000%,8.77193,4.41,1.61
GET /api/items/537,1,119,119,119,119,119,119,119,0.000%,8.40336,4.23,1.54
GET /api/items/902,1,122,122,122,122,122,122,122,0.000%,8.19672,4.12,1.50
PUT /api/items/449,1,214,214,214,214,214,214,214,0.000%,4.67290,2.35,1.35
PUT /api/items/739,2,264,260,269,269,269,260,269,0.000%,.29420,0.15,0.08
PUT /api/items/475,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,2.40
GET /api/items/277,2,110,78,142,142,142,78,142,0.000%,.09723,0.05,0.02
PUT /api/items/547,1,113,113,113,113,113,113,113,0.000%,8.84956,4.45,2.55
PUT /api/items/209,2,159,118,200,200,200,118,200,0.000%,1.05263,0.53,0.30
GET /api/items/082,1,107,107,107,107,107,107,107,0.000%,9.34579,4.69,1.72
GET /api/items/679,1,103,103,103,103,103,103,103,0.000%,9.70874,4.88,1.78
GET /api/items/499,2,159,144,174,174,174,144,174,0.000%,.12989,0.07,0.02
PUT /api/items/578,1,234,234,234,234,234,234,234,0.000%,4.27350,2.15,1.23
GET /api/items/784,1,172,172,172,172,172,172,172,0.000%,5.81395,2.93,1.07
GET /api/items/067,2,163,161,166,166,166,161,166,0.000%,.22941,0.12,0.04
GET /api/items/980,2,188,130,246,246,246,130,246,0.000%,.15926,0.08,0.03
PUT /api/items/473,1,173,173,173,173,173,173,173,0.000%,5.78035,2.91,1.67
GET /api/items/520,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,0.98
GET /api/items/510,1,164,164,164,164,164,164,164,0.000%,6.09756,3.07,1.12
PUT /api/items/688,1,222,222,222,222,222,222,222,0.000%,4.50450,2.27,1.30
PUT /api/items/493,1,179,179,179,179,179,179,179,0.000%,5.58659,2.81,1.61
GET /api/items/208,2,219,211,228,228,228,211,228,0.000%,.23020,0.12,0.04
PUT /api/items/125,2,144,124,164,164,164,124,164,0.000%,.58703,0.30,0.17
GET /api/items/336,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,0.98
GET /api/items/890,1,156,156,156,156,156,156,156,0.000%,6.41026,3.23,1.18
PUT /api/items/802,2,126,103,149,149,149,103,149,0.000%,.10887,0.05,0.03
GET /api/items/577,2,193,131,256,256,256,131,256,0.000%,.26392,0.13,0.05
GET /api/items/246,1,140,140,140,140,140,140,140,0.000%,7.14286,3.59,1.31
PUT /api/items/037,1,161,161,161,161,161,161,161,0.000%,6.21118,3.12,1.79
GET /api/items/622,1,119,119,119,119,119,119,119,0.000%,8.40336,4.23,1.54
GET /api/items/036,1,135,135,135,135,135,135,135,0.000%,7.40741,3.72,1.36
GET /api/items/149,2,233,176,291,291,291,176,291,0.000%,.29032,0.15,0.05
PUT /api/items/406,2,216,196,237,237,237,196,237,0.000%,.91491,0.46,0.26
GET /api/items/587,1,197,197,197,197,197,197,197,0.000%,5.07614,2.55,0.93
PUT /api/items/716,1,225,225,225,225,225,225,225,0.000%,4.44444,2.24,1.28
GET /api/items/551,1,229,229,229,229,229,229,229,0.000%,4.36681,2.20,0.80
GET /api/items/782,2,192,159,226,226,226,159,226,0.000%,1.50263,0.76,0.28
PUT /api/items/504,2,163,144,183,183,183,144,183,0.000%,.23722,0.12,0.07
GET /api/items/563,1,182,182,182,182,182,182,182,0.000%,5.49451,2.76,1.01
GET /api/items/305,1,170,170,170,170,170,170,170,0.000%,5.88235,2.96,1.08
PUT /api/items/162,2,178,163,193,193,193,163,193,0.000%,.13723,0.07,0.04
GET /api/items/438,2,188,183,194,194,194,183,194,0.000%,.60716,0.31,0.11
PUT /api/items/861,2,133,115,152,152,152,115,152,0.000%,.13608,0.07,0.04
PUT /api/items/924,1,155,155,155,155,155,155,155,0.000%,6.45161,3.24,1.86
GET /api/items/091,2,168,120,217,217,217,120,217,0.000%,.13942,0.07,0.03
PUT /api/items/362,1,136,136,136,136,136,136,136,0.000%,7.35294,3.70,2.12
PUT /api/items/651,1,211,211,211,211,211,211,211,0.000%,4.73934,2.38,1.37
GET /api/items/557,1,201,201,201,201,201,201,201,0.000%,4.97512,2.50,0.91
GET /api/items/974,1,240,240,240,240,240,240,240,0.000%,4.16667,2.10,0.76
GET /api/items/535,1,203,203,203,203,203,203,203,0.000%,4.92611,2.48,0.90
GET /api/items/985,1,157,157,157,157,157,157,157,0.000%,6.36943,3.20,1.17
PUT /api/items/333,1,243,243,243,243,243,243,243,0.000%,4.11523,2.07,1.19
GET /api/items/101,2,155,136,175,175,175,136,175,0.000%,.88261,0.44,0.16
PUT /api/items/047,1,154,154,154,154,154,154,154,0.000%,6.49351,3.25,1.87
GET /api/items/552,1,182,182,182,182,182,182,182,0.000%,5.49451,2.76,1.01
PUT /api/items/755,3,166,173,176,176,176,149,176,0.000%,.24528,0.12,0.07
GET /api/items/154,1,170,170,170,170,170,170,170,0.000%,5.88235,2.96,1.08
PUT /api/items/075,2,157,140,175,175,175,140,175,0.000%,2.63852,1.32,0.76
GET /api/items/805,1,171,171,171,171,171,171,171,0.000%,5.84795,2.94,1.07
GET /api/items/094,1,113,113,113,113,113,113,113,0.000%,8.84956,4.44,1.62
PUT /api/items/381,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,1.53
GET /api/items/190,1,207,207,207,207,207,207,207,0.000%,4.83092,2.43,0.89
PUT /api/items/171,1,199,199,199,199,199,199,199,0.000%,5.02513,2.53,1.45
PUT /api/items/883,2,202,190,215,215,215,190,215,0.000%,.81202,0.41,0.23
GET /api/items/778,1,142,142,142,142,142,142,142,0.000%,7.04225,3.54,1.29
PUT /api/items/013,1,198,198,198,198,198,198,198,0.000%,5.05051,2.54,1.45
PUT /api/items/592,2,159,119,199,199,199,119,199,0.000%,.18632,0.09,0.05
GET /api/items/286,1,161,161,161,161,161,161,161,0.000%,6.21118,3.12,1.14
PUT /api/items/310,2,135,111,160,160,160,111,160,0.000%,.31898,0.16,0.09
GET /api/items/002,1,111,111,111,111,111,111,111,0.000%,9.00901,4.51,1.65
GET /api/items/160,2,153,137,169,169,169,137,169,0.000%,.21612,0.11,0.04
PUT /api/items/356,1,196,196,196,196,196,196,196,0.000%,5.10204,2.57,1.47
GET /api/items/249,1,143,143,143,143,143,143,143,0.000%,6.99301,3.52,1.28
PUT /api/items/118,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,2.40
GET /api/items/920,3,139,133,152,152,152,132,152,0.000%,.35319,0.18,0.06
PUT /api/items/129,1,126,126,126,126,126,126,126,0.000%,7.93651,3.71,2.29
GET /api/items/594,1,118,118,118,118,118,118,118,0.000%,8.47458,4.26,1.56
PUT /api/items/976,1,147,147,147,147,147,147,147,0.000%,6.80272,3.42,1.96
PUT /api/items/935,2,139,128,150,150,150,128,150,0.000%,.19990,0.10,0.06
GET /api/items/969,1,152,152,152,152,152,152,152,0.000%,6.57895,3.31,1.21
PUT /api/items/506,1,190,190,190,190,190,190,190,0.000%,5.26316,2.65,1.52
GET /api/items/270,1,242,242,242,242,242,242,242,0.000%,4.13223,2.08,0.76
PUT /api/items/019,1,225,225,225,225,225,225,225,0.000%,4.44444,2.24,1.28
GET /api/items/177,1,121,121,121,121,121,121,121,0.000%,8.26446,4.16,1.52
PUT /api/items/556,1,166,166,166,166,166,166,166,0.000%,6.02410,3.03,1.74
GET /api/items/644,2,209,199,220,220,220,199,220,0.000%,.31319,0.16,0.06
PUT /api/items/270,1,272,272,272,272,272,272,272,0.000%,3.67647,1.85,1.06
PUT /api/items/595,1,245,245,245,245,245,245,245,0.000%,4.08163,2.05,1.18
GET /api/items/598,1,184,184,184,184,184,184,184,0.000%,5.43478,2.73,1.00
GET /api/items/384,1,223,223,223,223,223,223,223,0.000%,4.48430,2.26,0.82
PUT /api/items/261,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.93
GET /api/items/749,2,115,89,142,142,142,89,142,0.000%,.13408,0.07,0.02
PUT /api/items/232,1,118,118,118,118,118,118,118,0.000%,8.47458,4.26,2.44
GET /api/items/816,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,1.53
PUT /api/items/268,1,168,168,168,168,168,168,168,0.000%,5.95238,3.00,1.71
PUT /api/items/386,1,154,154,154,154,154,154,154,0.000%,6.49351,3.27,1.87
GET /api/items/674,1,128,128,128,128,128,128,128,0.000%,7.81250,3.93,1.43
PUT /api/items/165,2,141,140,142,142,142,140,142,0.000%,.21777,0.11,0.06
GET /api/items/413,1,212,212,212,212,212,212,212,0.000%,4.71698,2.38,0.87
GET /api/items/703,1,193,193,193,193,193,193,193,0.000%,5.18135,2.62,0.95
PUT /api/items/440,2,224,220,228,228,228,220,228,0.000%,.30821,0.16,0.09
GET /api/items/212,1,202,202,202,202,202,202,202,0.000%,4.95050,2.49,0.91
GET /api/items/445,1,242,242,242,242,242,242,242,0.000%,4.13223,2.08,0.76
PUT /api/items/372,1,186,186,186,186,186,186,186,0.000%,5.37634,2.70,1.55
PUT /api/items/584,1,309,309,309,309,309,309,309,0.000%,3.23625,1.63,0.93
GET /api/items/769,1,270,270,270,270,270,270,270,0.000%,3.70370,1.86,0.68
GET /api/items/787,1,227,227,227,227,227,227,227,0.000%,4.40529,2.22,0.81
GET /api/items/233,1,237,237,237,237,237,237,237,0.000%,4.21941,2.12,0.77
GET /api/items/122,1,192,192,192,192,192,192,192,0.000%,5.20833,2.62,0.96
PUT /api/items/433,1,106,106,106,106,106,106,106,0.000%,9.43396,4.74,2.72
GET /api/items/116,1,238,238,238,238,238,238,238,0.000%,4.20168,2.12,0.77
GET /api/items/864,1,213,213,213,213,213,213,213,0.000%,4.69484,2.36,0.86
PUT /api/items/454,1,237,237,237,237,237,237,237,0.000%,4.21941,2.12,1.22
PUT /api/items/560,1,219,219,219,219,219,219,219,0.000%,4.56621,2.30,1.32
GET /api/items/564,2,182,117,248,248,248,117,248,0.000%,.18753,0.09,0.03
GET /api/items/172,1,182,182,182,182,182,182,182,0.000%,5.49451,2.76,1.01
PUT /api/items/533,2,146,145,147,147,147,145,147,0.000%,1.55642,0.78,0.45
GET /api/items/584,2,142,80,204,204,204,80,204,0.000%,.17677,0.09,0.03
PUT /api/items/197,1,165,165,165,165,165,165,165,0.000%,6.06061,3.05,1.75
GET /api/items/852,2,213,196,231,231,231,196,231,0.000%,.44072,0.22,0.08
GET /api/items/062,1,127,127,127,127,127,127,127,0.000%,7.87402,3.95,1.45
PUT /api/items/529,2,216,172,260,260,260,172,260,0.000%,.23577,0.12,0.07
PUT /api/items/340,2,180,136,225,225,225,136,225,0.000%,.35836,0.18,0.10
PUT /api/items/910,1,207,207,207,207,207,207,207,0.000%,4.83092,2.43,1.39
GET /api/items/965,1,178,178,178,178,178,178,178,0.000%,5.61798,2.83,1.03
GET /api/items/372,1,220,220,220,220,220,220,220,0.000%,4.54545,2.29,0.83
GET /api/items/273,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,0.98
GET /api/items/750,1,232,232,232,232,232,232,232,0.000%,4.31034,2.17,0.79
GET /api/items/343,1,197,197,197,197,197,197,197,0.000%,5.07614,2.55,0.93
GET /api/items/614,1,218,218,218,218,218,218,218,0.000%,4.58716,2.31,0.84
GET /api/items/174,1,175,175,175,175,175,175,175,0.000%,5.71429,2.87,1.05
PUT /api/items/034,1,198,198,198,198,198,198,198,0.000%,5.05051,2.54,1.45
PUT /api/items/221,1,196,196,196,196,196,196,196,0.000%,5.10204,2.57,1.47
PUT /api/items/901,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,1.53
PUT /api/items/046,2,176,165,187,187,187,165,187,0.000%,.33653,0.17,0.10
GET /api/items/003,1,187,187,187,187,187,187,187,0.000%,5.34759,2.68,0.98
PUT /api/items/630,2,185,179,191,191,191,179,191,0.000%,.53619,0.27,0.15
GET /api/items/882,1,156,156,156,156,156,156,156,0.000%,6.41026,3.22,1.18
GET /api/items/021,1,136,136,136,136,136,136,136,0.000%,7.35294,3.71,1.35
PUT /api/items/922,2,145,131,159,159,159,131,159,0.000%,.23097,0.12,0.07
PUT /api/items/097,1,177,177,177,177,177,177,177,0.000%,5.64972,2.84,1.63
PUT /api/items/887,1,295,295,295,295,295,295,295,0.000%,3.38983,1.71,0.98
PUT /api/items/904,1,181,181,181,181,181,181,181,0.000%,5.52486,2.78,1.59
PUT /api/items/088,1,172,172,172,172,172,172,172,0.000%,5.81395,2.92,1.67
GET /api/items/527,2,176,172,180,180,180,172,180,0.000%,.60405,0.30,0.11
GET /api/items/911,1,363,363,363,363,363,363,363,0.000%,2.75482,1.39,0.51
PUT /api/items/803,1,271,271,271,271,271,271,271,0.000%,3.69004,1.86,1.06
GET /api/items/117,1,286,286,286,286,286,286,286,0.000%,3.49650,1.76,0.64
GET /api/items/568,1,205,205,205,205,205,205,205,0.000%,4.87805,2.45,0.90
PUT /api/items/153,1,346,346,346,346,346,346,346,0.000%,2.89017,1.45,0.83
PUT /api/items/231,1,253,253,253,253,253,253,253,0.000%,3.95257,1.98,1.14
GET /api/items/806,1,182,182,182,182,182,182,182,0.000%,5.49451,2.76,1.01
GET /api/items/234,2,205,178,232,232,232,178,232,0.000%,.68681,0.35,0.13
PUT /api/items/496,1,178,178,178,178,178,178,178,0.000%,5.61798,2.82,1.62
GET /api/items/095,1,219,219,219,219,219,219,219,0.000%,4.56621,2.29,0.84
PUT /api/items/189,2,182,175,190,190,190,175,190,0.000%,.98522,0.50,0.28
PUT /api/items/399,1,280,280,280,280,280,280,280,0.000%,3.57143,1.80,1.03
GET /api/items/685,1,204,204,204,204,204,204,204,0.000%,4.90196,2.47,0.90
PUT /api/items/652,1,171,171,171,171,171,171,171,0.000%,5.84795,2.94,1.68
PUT /api/items/686,1,223,223,223,223,223,223,223,0.000%,4.48430,2.26,1.29
GET /api/items/316,1,185,185,185,185,185,185,185,0.000%,5.40541,2.72,0.99
GET /api/items/871,1,133,133,133,133,133,133,133,0.000%,7.51880,3.78,1.38
GET /api/items/904,1,146,146,146,146,146,146,146,0.000%,6.84932,3.44,1.26
PUT /api/items/352,1,181,181,181,181,181,181,181,0.000%,5.52486,2.78,1.59
PUT /api/items/987,1,206,206,206,206,206,206,206,0.000%,4.85437,2.44,1.40
GET /api/items/824,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.23
GET /api/items/740,1,203,203,203,203,203,203,203,0.000%,4.92611,2.48,0.90
PUT /api/items/712,1,265,265,265,265,265,265,265,0.000%,3.77358,1.90,1.09
PUT /api/items/723,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,1.53
GET /api/items/173,2,154,110,198,198,198,110,198,0.000%,.37348,0.19,0.07
GET /api/items/870,1,136,136,136,136,136,136,136,0.000%,7.35294,3.70,1.35
PUT /api/items/336,1,137,137,137,137,137,137,137,0.000%,7.29927,3.67,2.10
PUT /api/items/635,1,158,158,158,158,158,158,158,0.000%,6.32911,3.19,1.82
PUT /api/items/792,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.93
GET /api/items/889,1,168,168,168,168,168,168,168,0.000%,5.95238,3.00,1.09
GET /api/items/503,2,142,127,157,157,157,127,157,0.000%,.40626,0.20,0.07
PUT /api/items/902,1,236,236,236,236,236,236,236,0.000%,4.23729,2.14,1.22
PUT /api/items/847,2,138,135,141,141,141,135,141,0.000%,.32031,0.16,0.09
PUT /api/items/109,1,127,127,127,127,127,127,127,0.000%,7.87402,3.96,2.27
PUT /api/items/846,1,172,172,172,172,172,172,172,0.000%,5.81395,2.93,1.67
GET /api/items/642,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.15
GET /api/items/128,1,158,158,158,158,158,158,158,0.000%,6.32911,3.18,1.16
GET /api/items/676,1,158,158,158,158,158,158,158,0.000%,6.32911,3.18,1.16
GET /api/items/392,1,220,220,220,220,220,220,220,0.000%,4.54545,2.29,0.83
GET /api/items/266,1,178,178,178,178,178,178,178,0.000%,5.61798,2.83,1.03
PUT /api/items/192,2,179,113,246,246,246,113,246,0.000%,1.02512,0.52,0.30
PUT /api/items/550,1,211,211,211,211,211,211,211,0.000%,4.73934,2.38,1.37
PUT /api/items/366,1,200,200,200,200,200,200,200,0.000%,5.00000,2.51,1.44
GET /api/items/897,2,153,149,157,157,157,149,157,0.000%,.91324,0.46,0.17
GET /api/items/362,1,204,204,204,204,204,204,204,0.000%,4.90196,2.47,0.90
GET /api/items/949,1,216,216,216,216,216,216,216,0.000%,4.62963,2.33,0.85
PUT /api/items/078,1,156,156,156,156,156,156,156,0.000%,6.41026,3.22,1.85
GET /api/items/170,1,175,175,175,175,175,175,175,0.000%,5.71429,2.87,1.05
PUT /api/items/606,1,279,279,279,279,279,279,279,0.000%,3.58423,1.81,1.03
PUT /api/items/629,1,187,187,187,187,187,187,187,0.000%,5.34759,2.69,1.54
GET /api/items/198,1,199,199,199,199,199,199,199,0.000%,5.02513,2.53,0.92
GET /api/items/282,1,219,219,219,219,219,219,219,0.000%,4.56621,2.30,0.84
PUT /api/items/684,2,141,88,194,194,194,88,194,0.000%,.43459,0.22,0.13
PUT /api/items/623,1,147,147,147,147,147,147,147,0.000%,6.80272,3.42,1.96
PUT /api/items/827,2,100,79,122,122,122,79,122,0.000%,.38655,0.19,0.11
PUT /api/items/154,1,136,136,136,136,136,136,136,0.000%,7.35294,3.70,2.12
GET /api/items/092,1,224,224,224,224,224,224,224,0.000%,4.46429,2.24,0.82
GET /api/items/515,1,204,204,204,204,204,204,204,0.000%,4.90196,2.47,0.90
GET /api/items/714,1,176,176,176,176,176,176,176,0.000%,5.68182,2.86,1.04
PUT /api/items/657,1,181,181,181,181,181,181,181,0.000%,5.52486,2.78,1.59
PUT /api/items/808,1,142,142,142,142,142,142,142,0.000%,7.04225,3.54,2.03
GET /api/items/220,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,1.53
PUT /api/items/464,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.80
PUT /api/items/805,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.80
GET /api/items/872,1,184,184,184,184,184,184,184,0.000%,5.43478,2.73,1.00
GET /api/items/867,1,117,117,117,117,117,117,117,0.000%,8.54701,4.30,1.57
GET /api/items/998,1,145,145,145,145,145,145,145,0.000%,6.89655,3.47,1.27
PUT /api/items/184,1,131,131,131,131,131,131,131,0.000%,7.63359,3.84,2.20
PUT /api/items/182,2,134,67,202,202,202,67,202,0.000%,.27071,0.14,0.08
PUT /api/items/680,2,184,132,236,236,236,132,236,0.000%,.60624,0.30,0.17
GET /api/items/463,1,125,125,125,125,125,125,125,0.000%,8.00000,4.02,1.47
GET /api/items/693,2,136,130,142,142,142,130,142,0.000%,2.67738,1.35,0.49
GET /api/items/923,1,169,169,169,169,169,169,169,0.000%,5.91716,2.98,1.09
PUT /api/items/972,1,136,136,136,136,136,136,136,0.000%,7.35294,3.70,2.12
PUT /api/items/771,1,148,148,148,148,148,148,148,0.000%,6.75676,3.40,1.95
PUT /api/items/980,1,91,91,91,91,91,91,91,0.000%,10.98901,5.53,3.17
GET /api/items/571,1,137,137,137,137,137,137,137,0.000%,7.29927,3.67,1.34
PUT /api/items/984,1,100,100,100,100,100,100,100,0.000%,10.00000,5.03,2.88
PUT /api/items/760,1,130,130,130,130,130,130,130,0.000%,7.69231,3.88,2.22
GET /api/items/745,1,129,129,129,129,129,129,129,0.000%,7.75194,3.90,1.42
GET /api/items/395,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,1.33
GET /api/items/880,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.23
PUT /api/items/051,2,148,98,199,199,199,98,199,0.000%,.34704,0.17,0.10
PUT /api/items/012,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.80
PUT /api/items/252,1,193,193,193,193,193,193,193,0.000%,5.18135,2.61,1.49
GET /api/items/718,1,144,144,144,144,144,144,144,0.000%,6.94444,3.49,1.27
PUT /api/items/114,2,155,127,183,183,183,127,183,0.000%,.71659,0.36,0.21
GET /api/items/620,1,146,146,146,146,146,146,146,0.000%,6.84932,3.44,1.26
GET /api/items/803,1,126,126,126,126,126,126,126,0.000%,7.93651,3.99,1.46
PUT /api/items/834,1,190,190,190,190,190,190,190,0.000%,5.26316,2.65,1.52
GET /api/items/275,1,157,157,157,157,157,157,157,0.000%,6.36943,3.20,1.17
GET /api/items/738,1,123,123,123,123,123,123,123,0.000%,8.13008,4.09,1.49
PUT /api/items/811,1,125,125,125,125,125,125,125,0.000%,8.00000,4.02,2.30
GET /api/items/856,1,93,93,93,93,93,93,93,0.000%,10.75269,5.41,1.97
PUT /api/items/767,1,144,144,144,144,144,144,144,0.000%,6.94444,3.50,2.00
PUT /api/items/458,1,113,113,113,113,113,113,113,0.000%,8.84956,4.45,2.55
GET /api/items/020,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.15
PUT /api/items/638,1,167,167,167,167,167,167,167,0.000%,5.98802,3.01,1.73
GET /api/items/350,1,154,154,154,154,154,154,154,0.000%,6.49351,3.27,1.19
PUT /api/items/895,1,152,152,152,152,152,152,152,0.000%,6.57895,3.31,1.90
PUT /api/items/621,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,3.00
PUT /api/items/706,2,134,117,151,151,151,117,151,0.000%,2.03666,1.02,0.59
GET /api/items/771,1,102,102,102,102,102,102,102,0.000%,9.80392,4.93,1.80
PUT /api/items/500,1,107,107,107,107,107,107,107,0.000%,9.34579,4.69,2.69
PUT /api/items/332,1,108,108,108,108,108,108,108,0.000%,9.25926,4.66,2.67
GET /api/items/759,1,138,138,138,138,138,138,138,0.000%,7.24638,3.65,1.33
GET /api/items/992,1,142,142,142,142,142,142,142,0.000%,7.04225,3.54,1.29
GET /api/items/919,1,111,111,111,111,111,111,111,0.000%,9.00901,4.53,1.65
GET /api/items/756,1,131,131,131,131,131,131,131,0.000%,7.63359,3.84,1.40
GET /api/items/332,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,1.33
GET /api/items/838,1,145,145,145,145,145,145,145,0.000%,6.89655,3.47,1.27
PUT /api/items/035,1,155,155,155,155,155,155,155,0.000%,6.45161,3.24,1.86
PUT /api/items/654,1,169,169,169,169,169,169,169,0.000%,5.91716,2.98,1.70
PUT /api/items/919,1,128,128,128,128,128,128,128,0.000%,7.81250,3.93,2.25
GET /api/items/209,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,1.53
GET /api/items/654,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,1.53
PUT /api/items/900,1,110,110,110,110,110,110,110,0.000%,9.09091,4.57,2.62
GET /api/items/502,1,132,132,132,132,132,132,132,0.000%,7.57576,3.80,1.39
GET /api/items/265,2,120,99,141,141,141,99,141,0.000%,.84890,0.43,0.16
PUT /api/items/437,1,126,126,126,126,126,126,126,0.000%,7.93651,3.99,2.29
GET /api/items/274,1,157,157,157,157,157,157,157,0.000%,6.36943,3.20,1.17
PUT /api/items/243,1,94,94,94,94,94,94,94,0.000%,10.63830,5.35,3.06
GET /api/items/458,1,159,159,159,159,159,159,159,0.000%,6.28931,3.16,1.15
GET /api/items/146,1,128,128,128,128,128,128,128,0.000%,7.81250,3.93,1.43
PUT /api/items/882,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.80
GET /api/items/910,1,163,163,163,163,163,163,163,0.000%,6.13497,3.09,1.13
PUT /api/items/405,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,2.40
GET /api/items/109,1,132,132,132,132,132,132,132,0.000%,7.57576,3.81,1.39
GET /api/items/818,1,135,135,135,135,135,135,135,0.000%,7.40741,3.73,1.36
PUT /api/items/570,1,211,211,211,211,211,211,211,0.000%,4.73934,2.38,1.37
PUT /api/items/479,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,2.09
GET /api/items/876,1,165,165,165,165,165,165,165,0.000%,6.06061,3.05,1.11
PUT /api/items/521,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,2.09
GET /api/items/166,1,117,117,117,117,117,117,117,0.000%,8.54701,4.29,1.57
PUT /api/items/704,1,89,89,89,89,89,89,89,0.000%,11.23596,5.65,3.24
GET /api/items/677,1,109,109,109,109,109,109,109,0.000%,9.17431,4.61,1.68
GET /api/items/495,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,1.53
PUT /api/items/470,1,107,107,107,107,107,107,107,0.000%,9.34579,4.70,2.69
PUT /api/items/813,1,128,128,128,128,128,128,128,0.000%,7.81250,3.93,2.25
PUT /api/items/431,1,128,128,128,128,128,128,128,0.000%,7.81250,3.93,2.25
GET /api/items/080,1,75,75,75,75,75,75,75,0.000%,13.33333,6.69,2.45
PUT /api/items/668,1,105,105,105,105,105,105,105,0.000%,9.52381,4.79,2.74
PUT /api/items/852,1,79,79,79,79,79,79,79,0.000%,12.65823,6.37,3.65
PUT /api/items/703,1,123,123,123,123,123,123,123,0.000%,8.13008,4.09,2.34
GET /api/items/820,1,120,120,120,120,120,120,120,0.000%,8.33333,4.19,1.53
GET /api/items/245,1,116,116,116,116,116,116,116,0.000%,8.62069,4.34,1.58
GET /api/items/531,1,123,123,123,123,123,123,123,0.000%,8.13008,4.09,1.49
GET /api/items/629,1,102,102,102,102,102,102,102,0.000%,9.80392,4.92,1.80
PUT /api/items/598,1,87,87,87,87,87,87,87,0.000%,11.49425,5.78,3.31
PUT /api/items/179,1,93,93,93,93,93,93,93,0.000%,10.75269,5.41,3.10
